Station_ID,City,Date,Vehicle_Type,Charging_Start_Time,Charging_End_Time,Energy_Consumed_kWh,Cost_INR,Payment_Method,Session_Duration_Min,Day,Month,Year,Day_of_Week,Weekend,Hour,Time_Slot,Revenue_Category,Session_hours,Cost_per_kWh,Weekend_Label
ST025,Indore,2025-08-30,Bus,01:37:00,02:38:00,22.61,285.27,UPI,61.0,30,August,2025,Saturday,True,1,Afternoon,High,1.02,12.616983635559487,Weekend
ST305,Bhopal,2024-03-02,Bus,18:01:00,19:10:00,28.06,275.52,Card,69.0,2,March,2024,Saturday,True,18,Evening,Low,1.15,9.81895937277263,Weekend
ST406,Kolkata,2024-10-13,Car,11:37:00,12:10:00,20.69,206.76,Card,33.0,13,October,2024,Sunday,True,11,Morning,Low,0.55,9.99323344610923,Weekend
ST312,Mumbai,2025-01-24,Bus,19:45:00,22:33:00,68.45,958.74,Cash,168.0,24,January,2025,Friday,False,19,Evening,High,2.8,14.006428049671293,Weekday
ST242,Jaipur,2025-05-30,Bus,13:53:00,14:44:00,33.27,377.97,UPI,51.0,30,May,2025,Friday,False,13,Afternoon,Low,0.85,11.360685302073941,Weekday
ST171,Indore,2024-09-27,Car,04:24:00,07:24:00,122.73,1135.12,Card,180.0,27,September,2024,Friday,False,4,Afternoon,High,3.0,9.248920394361605,Weekday
ST159,Hyderabad,2024-11-29,Truck,17:59:00,18:42:00,22.53,217.91,Card,43.0,29,November,2024,Friday,False,17,Evening,Low,0.72,9.671992898357745,Weekday
ST294,Bhopal,2025-01-14,Car,10:46:00,12:26:00,59.99,671.9,UPI,100.0,14,January,2025,Tuesday,False,10,Morning,Medium,1.67,11.20020003333889,Weekday
ST064,Ahmedabad,2025-04-09,Car,00:06:00,02:42:00,54.78,676.69,UPI,156.0,9,April,2025,Wednesday,False,0,Afternoon,Low,2.6,12.352866009492516,Weekday
ST241,Delhi,2025-05-12,Truck,19:33:00,21:56:00,57.42,778.93,UPI,143.0,12,May,2025,Monday,False,19,Evening,High,2.38,13.565482410309995,Weekday
ST134,Indore,2024-02-27,Car,04:03:00,06:25:00,58.77,657.19,Cash,142.0,27,February,2024,Tuesday,False,4,Afternoon,Low,2.37,11.1824059894504,Weekday
ST297,Delhi,2025-12-14,Bike,22:50:00,23:43:00,33.03,396.58,Cash,53.0,14,December,2025,Sunday,True,22,Night,High,0.88,12.006660611565243,Weekend
ST233,Mumbai,2024-10-23,Truck,23:27:00,02:09:00,103.61,1386.71,Card,162.0,23,October,2024,Wednesday,False,23,Night,High,2.7,13.383939774153074,Weekday
ST289,Ahmedabad,2024-02-05,Truck,08:05:00,10:17:00,70.77,919.25,UPI,132.0,5,February,2024,Monday,False,8,Morning,Low,2.2,12.989260986293628,Weekday
ST490,Hyderabad,2024-02-06,Car,14:20:00,17:19:00,100.04,974.97,Cash,179.0,6,February,2024,Tuesday,False,14,Afternoon,High,2.98,9.745801679328268,Weekday
ST301,Ahmedabad,2024-07-08,Bike,12:53:00,15:50:00,64.65,744.81,UPI,177.0,8,July,2024,Monday,False,12,Afternoon,Medium,2.95,11.520649651972155,Weekday
ST002,Chennai,2024-04-11,Truck,04:34:00,05:36:00,41.28,429.64,Card,62.0,11,April,2024,Thursday,False,4,Afternoon,Medium,1.03,10.407945736434108,Weekday
ST293,Bhopal,2025-07-15,Truck,22:16:00,22:36:00,12.82,129.1,UPI,20.0,15,July,2025,Tuesday,False,22,Night,High,0.33,10.070202808112324,Weekday
ST009,Pune,2024-05-27,Bike,11:53:00,14:29:00,86.48,1117.38,UPI,156.0,27,May,2024,Monday,False,11,Morning,Low,2.6,12.920675300647549,Weekday
ST055,Pune,2025-05-09,Bike,10:24:00,11:00:00,24.22,299.96,Cash,36.0,9,May,2025,Friday,False,10,Morning,High,0.6,12.384805945499586,Weekday
ST480,Indore,2025-10-14,Car,05:46:00,06:22:00,20.03,171.0,UPI,36.0,14,October,2025,Tuesday,False,5,Afternoon,Low,0.6,8.53719420868697,Weekday
ST238,Mumbai,2025-04-19,Car,21:06:00,23:39:00,92.48,1273.35,UPI,153.0,19,April,2025,Saturday,True,21,Night,Medium,2.55,13.768923010380622,Weekend
ST417,Mumbai,2024-05-14,Car,21:16:00,22:56:00,57.63,641.44,Card,100.0,14,May,2024,Tuesday,False,21,Night,High,1.67,11.130314072531668,Weekday
ST248,Mumbai,2025-03-27,Bike,02:14:00,04:06:00,52.49,600.65,Card,112.0,27,March,2025,Thursday,False,2,Afternoon,High,1.87,11.443132025147646,Weekday
ST193,Mumbai,2024-07-10,Car,11:09:00,13:31:00,60.94,666.08,Cash,142.0,10,July,2024,Wednesday,False,11,Morning,High,2.37,10.930095175582542,Weekday
ST007,Pune,2024-03-17,Bike,09:46:00,12:37:00,71.03,725.83,UPI,171.0,17,March,2024,Sunday,True,9,Morning,High,2.85,10.218640011262847,Weekend
ST397,Jaipur,2025-08-01,Bike,17:17:00,18:55:00,60.43,515.25,Card,98.0,1,August,2025,Friday,False,17,Evening,Low,1.63,8.526394175078604,Weekday
ST454,Pune,2024-06-12,Bike,22:24:00,23:58:00,57.89,811.9,UPI,94.0,12,June,2024,Wednesday,False,22,Night,Medium,1.57,14.024874762480566,Weekday
ST068,Delhi,2025-10-02,Bus,10:13:00,10:50:00,18.27,213.65,UPI,37.0,2,October,2025,Thursday,False,10,Morning,Medium,0.62,11.694033935413247,Weekday
ST024,Pune,2025-08-12,Truck,18:41:00,19:58:00,39.81,483.61,Cash,77.0,12,August,2025,Tuesday,False,18,Evening,Medium,1.28,12.147952775684502,Weekday
ST016,Chennai,2024-07-16,Car,07:36:00,09:59:00,81.16,759.61,Cash,143.0,16,July,2024,Tuesday,False,7,Morning,High,2.38,9.359413504189256,Weekday
ST309,Hyderabad,2024-04-17,Bike,18:14:00,19:05:00,29.38,352.18,Card,51.0,17,April,2024,Wednesday,False,18,Evening,Medium,0.85,11.98706603131382,Weekday
ST460,Bhopal,2024-11-06,Bus,14:38:00,16:56:00,54.1,679.42,Card,138.0,6,November,2024,Wednesday,False,14,Afternoon,Medium,2.3,12.558595194085026,Weekday
ST407,Hyderabad,2024-11-10,Truck,09:44:00,11:52:00,84.0,1043.03,UPI,128.0,10,November,2024,Sunday,True,9,Morning,Medium,2.13,12.417023809523808,Weekend
ST491,Pune,2024-04-26,Car,22:24:00,23:23:00,23.27,287.66,Cash,59.0,26,April,2024,Friday,False,22,Night,Medium,0.98,12.361839278040396,Weekday
ST373,Mumbai,2025-05-03,Bike,17:53:00,20:15:00,55.66,708.6,Card,142.0,3,May,2025,Saturday,True,17,Evening,High,2.37,12.730865971972692,Weekend
ST379,Chennai,2024-09-24,Car,13:12:00,15:51:00,87.52,983.78,Cash,159.0,24,September,2024,Tuesday,False,13,Afternoon,Low,2.65,11.24063071297989,Weekday
ST098,Mumbai,2024-09-10,Bike,20:50:00,21:35:00,22.16,223.86,Card,45.0,10,September,2024,Tuesday,False,20,Evening,Medium,0.75,10.101985559566787,Weekday
ST367,Indore,2024-02-05,Truck,23:20:00,00:23:00,33.59,369.91,Cash,63.0,5,February,2024,Monday,False,23,Night,Medium,1.05,11.012503721345638,Weekday
ST138,Kolkata,2025-01-29,Car,11:10:00,12:20:00,27.49,331.05,Cash,70.0,29,January,2025,Wednesday,False,11,Morning,Low,1.17,12.042560931247728,Weekday
ST373,Ahmedabad,2025-08-19,Bike,11:47:00,14:07:00,70.28,830.2,Cash,140.0,19,August,2025,Tuesday,False,11,Morning,High,2.33,11.812749003984065,Weekday
ST493,Delhi,2025-10-29,Truck,19:43:00,20:34:00,20.21,284.75,Cash,51.0,29,October,2025,Wednesday,False,19,Evening,Low,0.85,14.08955962394854,Weekday
ST125,Delhi,2024-04-16,Truck,12:59:00,14:30:00,47.74,459.91,Card,91.0,16,April,2024,Tuesday,False,12,Afternoon,High,1.52,9.633640552995391,Weekday
ST333,Indore,2025-11-20,Truck,20:06:00,20:53:00,23.05,202.57,UPI,47.0,20,November,2025,Thursday,False,20,Evening,Low,0.78,8.788286334056398,Weekday
ST370,Chennai,2024-01-17,Truck,04:43:00,05:58:00,42.02,539.55,Card,75.0,17,January,2024,Wednesday,False,4,Afternoon,Medium,1.25,12.840314136125652,Weekday
ST368,Ahmedabad,2024-04-07,Car,11:11:00,13:16:00,54.3,728.01,Cash,125.0,7,April,2024,Sunday,True,11,Morning,High,2.08,13.40718232044199,Weekend
ST249,Indore,2024-05-30,Truck,03:35:00,05:38:00,77.2,679.95,Cash,123.0,30,May,2024,Thursday,False,3,Afternoon,Low,2.05,8.807642487046632,Weekday
ST013,Ahmedabad,2024-05-16,Bus,08:44:00,11:21:00,101.71,1252.91,Cash,157.0,16,May,2024,Thursday,False,8,Morning,High,2.62,12.318454429259662,Weekday
ST362,Jaipur,2024-03-20,Bike,19:24:00,21:41:00,53.06,706.14,Cash,137.0,20,March,2024,Wednesday,False,19,Evening,Medium,2.28,13.308330192235205,Weekday
ST445,Bhopal,2024-07-20,Car,10:37:00,12:56:00,51.29,439.14,Card,139.0,20,July,2024,Saturday,True,10,Morning,High,2.32,8.561902905049717,Weekend
ST287,Kolkata,2024-08-07,Truck,10:52:00,13:42:00,95.9,1389.21,UPI,170.0,7,August,2024,Wednesday,False,10,Morning,Medium,2.83,14.486027111574556,Weekday
ST485,Pune,2025-09-30,Bus,08:01:00,10:37:00,60.59,577.08,Cash,156.0,30,September,2025,Tuesday,False,8,Morning,Medium,2.6,9.524343951147054,Weekday
ST044,Indore,2024-12-15,Truck,04:57:00,06:23:00,33.49,476.54,UPI,86.0,15,December,2024,Sunday,True,4,Afternoon,Low,1.43,14.229322185727083,Weekend
ST273,Delhi,2025-12-14,Truck,18:40:00,20:58:00,74.94,813.94,Cash,138.0,14,December,2025,Sunday,True,18,Evening,High,2.3,10.86122231118228,Weekend
ST153,Bhopal,2024-03-21,Bike,11:37:00,13:02:00,47.3,555.2,Cash,85.0,21,March,2024,Thursday,False,11,Morning,Medium,1.42,11.737843551797042,Weekday
ST357,Bhopal,2024-10-06,Bike,14:00:00,16:33:00,75.57,840.31,UPI,153.0,6,October,2024,Sunday,True,14,Afternoon,Medium,2.55,11.119624189493186,Weekend
ST080,Jaipur,2024-02-13,Car,13:17:00,14:34:00,30.77,340.34,Card,77.0,13,February,2024,Tuesday,False,13,Afternoon,Medium,1.28,11.060773480662982,Weekday
ST402,Pune,2025-06-27,Car,09:39:00,12:29:00,66.6,625.76,Card,170.0,27,June,2025,Friday,False,9,Morning,Low,2.83,9.395795795795797,Weekday
ST051,Ahmedabad,2025-07-02,Truck,16:01:00,17:55:00,69.73,855.86,Cash,114.0,2,July,2025,Wednesday,False,16,Afternoon,Low,1.9,12.27391366700129,Weekday
ST498,Indore,2024-07-01,Car,06:32:00,07:08:00,25.13,343.18,Cash,36.0,1,July,2024,Monday,False,6,Morning,Low,0.6,13.656187823318744,Weekday
ST484,Delhi,2025-06-18,Truck,17:11:00,18:06:00,32.91,299.76,UPI,55.0,18,June,2025,Wednesday,False,17,Evening,High,0.92,9.108477666362809,Weekday
ST336,Mumbai,2025-04-13,Bike,22:10:00,01:03:00,69.66,674.47,UPI,173.0,13,April,2025,Sunday,True,22,Night,High,2.88,9.68231409704278,Weekend
ST346,Chennai,2024-09-23,Car,10:27:00,13:01:00,90.99,1030.12,UPI,154.0,23,September,2024,Monday,False,10,Morning,High,2.57,11.321244092757444,Weekday
ST096,Hyderabad,2025-04-15,Bus,04:46:00,05:48:00,30.62,355.68,UPI,62.0,15,April,2025,Tuesday,False,4,Afternoon,Low,1.03,11.615937295885042,Weekday
ST363,Hyderabad,2025-11-05,Car,09:05:00,10:47:00,46.8,601.95,Cash,102.0,5,November,2025,Wednesday,False,9,Morning,Low,1.7,12.862179487179489,Weekday
ST104,Mumbai,2024-05-02,Car,06:05:00,07:27:00,41.42,538.65,Cash,82.0,2,May,2024,Thursday,False,6,Morning,High,1.37,13.004587155963302,Weekday
ST172,Chennai,2024-05-01,Bike,00:20:00,01:05:00,26.11,233.85,Card,45.0,1,May,2024,Wednesday,False,0,Afternoon,Low,0.75,8.956338567598621,Weekday
ST355,Ahmedabad,2024-03-24,Truck,02:16:00,04:31:00,64.55,612.82,Cash,135.0,24,March,2024,Sunday,True,2,Afternoon,Medium,2.25,9.493725793958173,Weekend
ST002,Chennai,2024-07-11,Car,11:35:00,14:27:00,104.26,1384.82,UPI,172.0,11,July,2024,Thursday,False,11,Morning,Medium,2.87,13.282370995587952,Weekday
ST090,Mumbai,2025-11-10,Car,14:32:00,15:51:00,54.26,487.67,Card,79.0,10,November,2025,Monday,False,14,Afternoon,Medium,1.32,8.987652045705861,Weekday
ST372,Jaipur,2025-08-14,Bus,08:15:00,10:38:00,99.22,1344.8,Cash,143.0,14,August,2025,Thursday,False,8,Morning,Medium,2.38,13.553719008264462,Weekday
ST155,Kolkata,2024-12-08,Truck,20:14:00,22:46:00,77.34,839.78,Cash,152.0,8,December,2024,Sunday,True,20,Evening,Low,2.53,10.858288078613912,Weekend
ST232,Delhi,2025-01-14,Truck,03:17:00,05:45:00,58.37,808.73,UPI,148.0,14,January,2025,Tuesday,False,3,Afternoon,High,2.47,13.855233853006682,Weekday
ST230,Jaipur,2025-12-26,Bike,17:28:00,17:57:00,16.85,219.93,Card,29.0,26,December,2025,Friday,False,17,Evening,High,0.48,13.052225519287832,Weekday
ST263,Bhopal,2025-09-21,Car,07:19:00,07:53:00,15.19,206.48,Card,34.0,21,September,2025,Sunday,True,7,Morning,Medium,0.57,13.593153390388414,Weekend
ST309,Hyderabad,2024-05-30,Car,21:13:00,21:45:00,14.39,131.19,Cash,32.0,30,May,2024,Thursday,False,21,Night,Medium,0.53,9.116747741487144,Weekday
ST081,Indore,2024-10-18,Truck,18:00:00,20:01:00,60.62,709.6,Card,121.0,18,October,2024,Friday,False,18,Evening,High,2.02,11.705707687231937,Weekday
ST407,Hyderabad,2025-07-02,Bus,17:24:00,19:38:00,61.66,813.7,UPI,134.0,2,July,2025,Wednesday,False,17,Evening,Medium,2.23,13.196561790463836,Weekday
ST097,Mumbai,2025-04-13,Truck,03:13:00,05:34:00,86.67,822.83,UPI,141.0,13,April,2025,Sunday,True,3,Afternoon,Low,2.35,9.493827160493828,Weekend
ST006,Bhopal,2025-04-08,Bus,02:34:00,04:01:00,58.52,749.58,Card,87.0,8,April,2025,Tuesday,False,2,Afternoon,High,1.45,12.808954203691046,Weekday
ST212,Mumbai,2025-08-06,Bus,02:16:00,03:50:00,46.57,669.51,Card,94.0,6,August,2025,Wednesday,False,2,Afternoon,Medium,1.57,14.376422589649989,Weekday
ST133,Delhi,2024-01-28,Truck,13:41:00,15:38:00,78.42,1112.81,Card,117.0,28,January,2024,Sunday,True,13,Afternoon,Medium,1.95,14.190385105840345,Weekend
ST456,Indore,2024-01-13,Bus,08:13:00,11:02:00,59.36,617.65,Cash,169.0,13,January,2024,Saturday,True,8,Morning,High,2.82,10.405154986522911,Weekend
ST472,Delhi,2024-11-23,Bus,04:32:00,06:16:00,58.14,560.13,Card,104.0,23,November,2024,Saturday,True,4,Afternoon,Low,1.73,9.634158926728587,Weekend
ST273,Mumbai,2025-01-27,Bus,23:23:00,01:40:00,51.07,691.7,Cash,137.0,27,January,2025,Monday,False,23,Night,High,2.28,13.544155081261016,Weekday
ST447,Bhopal,2025-05-04,Bus,23:02:00,00:49:00,62.94,583.31,Card,107.0,4,May,2025,Sunday,True,23,Night,High,1.78,9.26771528439784,Weekend
ST311,Mumbai,2024-09-13,Car,04:10:00,04:57:00,31.95,277.25,UPI,47.0,13,September,2024,Friday,False,4,Afternoon,Medium,0.78,8.677621283255085,Weekday
ST322,Pune,2025-01-22,Bike,11:19:00,13:35:00,68.1,799.03,UPI,136.0,22,January,2025,Wednesday,False,11,Morning,Medium,2.27,11.733186490455214,Weekday
ST362,Jaipur,2024-11-27,Bus,06:35:00,07:58:00,44.93,519.87,Card,83.0,27,November,2024,Wednesday,False,6,Morning,Medium,1.38,11.570665479634988,Weekday
ST086,Pune,2025-10-09,Car,04:04:00,05:50:00,54.28,654.57,Card,106.0,9,October,2025,Thursday,False,4,Afternoon,Low,1.77,12.059137803979366,Weekday
ST013,Mumbai,2025-02-16,Car,23:24:00,01:01:00,46.09,522.99,Card,97.0,16,February,2025,Sunday,True,23,Night,High,1.62,11.34714688652636,Weekend
ST444,Hyderabad,2024-10-17,Bus,10:00:00,11:38:00,61.75,787.8,UPI,98.0,17,October,2024,Thursday,False,10,Morning,Medium,1.63,12.757894736842104,Weekday
ST294,Jaipur,2024-01-31,Truck,09:29:00,10:58:00,53.87,776.81,Card,89.0,31,January,2024,Wednesday,False,9,Morning,Medium,1.48,14.420085390755522,Weekday
ST331,Hyderabad,2025-01-05,Truck,14:36:00,15:57:00,30.4,319.06,UPI,81.0,5,January,2025,Sunday,True,14,Afternoon,High,1.35,10.495394736842107,Weekend
ST098,Bhopal,2025-01-18,Bike,23:52:00,00:43:00,35.42,379.53,Cash,51.0,18,January,2025,Saturday,True,23,Night,Medium,0.85,10.715132693393562,Weekend
ST209,Ahmedabad,2025-07-10,Car,00:05:00,02:06:00,51.63,514.37,UPI,121.0,10,July,2025,Thursday,False,0,Afternoon,High,2.02,9.962618632577959,Weekday
ST173,Mumbai,2024-01-13,Bike,21:31:00,21:53:00,15.36,207.57,Cash,22.0,13,January,2024,Saturday,True,21,Night,High,0.37,13.513671875,Weekend
ST127,Ahmedabad,2024-11-24,Truck,17:02:00,18:18:00,28.5,356.64,Cash,76.0,24,November,2024,Sunday,True,17,Evening,Medium,1.27,12.513684210526316,Weekend
ST331,Kolkata,2024-01-17,Bus,06:26:00,07:29:00,34.39,407.77,UPI,63.0,17,January,2024,Wednesday,False,6,Morning,High,1.05,11.857225937772608,Weekday
ST301,Delhi,2025-05-31,Car,12:33:00,14:48:00,58.03,577.57,Card,135.0,31,May,2025,Saturday,True,12,Afternoon,Medium,2.25,9.952955367913148,Weekend
ST352,Pune,2024-10-31,Car,01:42:00,03:10:00,58.09,581.67,Cash,88.0,31,October,2024,Thursday,False,1,Afternoon,Medium,1.47,10.013255293510069,Weekday
ST235,Bhopal,2025-01-31,Bus,03:23:00,05:19:00,51.79,567.23,Cash,116.0,31,January,2025,Friday,False,3,Afternoon,High,1.93,10.952500482718673,Weekday
ST098,Jaipur,2024-02-14,Bus,03:27:00,05:53:00,59.78,646.69,Card,146.0,14,February,2024,Wednesday,False,3,Afternoon,Medium,2.43,10.817832050853129,Weekday
ST495,Delhi,2025-02-24,Bike,18:07:00,20:29:00,67.62,970.04,UPI,142.0,24,February,2025,Monday,False,18,Evening,Low,2.37,14.345459923099673,Weekday
ST153,Pune,2024-04-02,Bus,20:51:00,21:59:00,37.44,331.75,UPI,68.0,2,April,2024,Tuesday,False,20,Evening,Medium,1.13,8.860844017094017,Weekday
ST242,Kolkata,2025-11-03,Truck,22:22:00,23:52:00,36.91,511.15,UPI,90.0,3,November,2025,Monday,False,22,Night,Low,1.5,13.848550528312112,Weekday
ST477,Jaipur,2024-11-08,Bus,16:29:00,18:50:00,94.09,1084.15,Card,141.0,8,November,2024,Friday,False,16,Afternoon,Low,2.35,11.522478478052928,Weekday
ST245,Mumbai,2025-04-29,Bus,21:25:00,22:12:00,26.59,309.85,Card,47.0,29,April,2025,Tuesday,False,21,Night,Low,0.78,11.65287702143663,Weekday
ST305,Ahmedabad,2024-08-25,Bus,15:12:00,17:23:00,57.85,727.96,UPI,131.0,25,August,2024,Sunday,True,15,Afternoon,Low,2.18,12.583578219533276,Weekend
ST493,Chennai,2024-10-16,Bike,06:16:00,08:33:00,89.91,1138.78,UPI,137.0,16,October,2024,Wednesday,False,6,Morning,Low,2.28,12.66577688799911,Weekday
ST263,Jaipur,2025-08-11,Truck,18:34:00,21:14:00,98.72,1030.25,UPI,160.0,11,August,2025,Monday,False,18,Evening,Medium,2.67,10.43608184764992,Weekday
ST486,Ahmedabad,2025-08-15,Bike,17:36:00,19:44:00,78.46,817.25,UPI,128.0,15,August,2025,Friday,False,17,Evening,High,2.13,10.416135610502167,Weekday
ST358,Delhi,2025-01-07,Truck,20:52:00,21:13:00,10.0,114.2,Cash,21.0,7,January,2025,Tuesday,False,20,Evening,High,0.35,11.42,Weekday
ST177,Bhopal,2024-01-06,Bike,07:18:00,09:33:00,49.08,698.06,Cash,135.0,6,January,2024,Saturday,True,7,Morning,High,2.25,14.222901385493072,Weekend
ST171,Mumbai,2025-02-05,Bus,18:16:00,20:45:00,81.39,978.07,UPI,149.0,5,February,2025,Wednesday,False,18,Evening,High,2.48,12.01707826514314,Weekday
ST080,Jaipur,2025-11-17,Bike,16:08:00,17:52:00,55.17,569.62,UPI,104.0,17,November,2025,Monday,False,16,Afternoon,Medium,1.73,10.324814210621714,Weekday
ST255,Mumbai,2024-05-21,Bus,10:15:00,10:57:00,26.07,240.09,UPI,42.0,21,May,2024,Tuesday,False,10,Morning,Low,0.7,9.209436133486767,Weekday
ST127,Hyderabad,2024-08-08,Truck,15:26:00,15:52:00,9.49,96.25,UPI,26.0,8,August,2024,Thursday,False,15,Afternoon,Medium,0.43,10.142255005268703,Weekday
ST445,Delhi,2024-09-18,Car,14:11:00,15:48:00,44.3,501.04,Card,97.0,18,September,2024,Wednesday,False,14,Afternoon,High,1.62,11.310158013544019,Weekday
ST328,Jaipur,2024-10-28,Car,23:08:00,00:08:00,33.99,441.16,Cash,60.0,28,October,2024,Monday,False,23,Night,Medium,1.0,12.979111503383349,Weekday
ST249,Indore,2024-07-17,Car,09:03:00,11:09:00,56.85,592.81,Card,126.0,17,July,2024,Wednesday,False,9,Morning,Low,2.1,10.427616534740544,Weekday
ST039,Hyderabad,2024-04-06,Truck,09:07:00,09:33:00,16.85,230.51,UPI,26.0,6,April,2024,Saturday,True,9,Morning,Low,0.43,13.680118694362017,Weekend
ST311,Hyderabad,2025-09-28,Bus,15:10:00,17:40:00,87.23,1051.79,Card,150.0,28,September,2025,Sunday,True,15,Afternoon,Medium,2.5,12.057663647827582,Weekend
ST235,Ahmedabad,2024-01-16,Bus,17:31:00,19:52:00,69.89,838.93,Cash,141.0,16,January,2024,Tuesday,False,17,Evening,High,2.35,12.003577049649449,Weekday
ST002,Pune,2025-03-03,Bus,21:00:00,23:18:00,71.04,841.88,Card,138.0,3,March,2025,Monday,False,21,Night,Medium,2.3,11.850788288288287,Weekday
ST060,Pune,2025-07-15,Car,16:03:00,18:24:00,78.26,798.75,Card,141.0,15,July,2025,Tuesday,False,16,Afternoon,High,2.35,10.206363404037821,Weekday
ST067,Indore,2025-03-28,Car,12:15:00,14:35:00,69.74,967.28,Card,140.0,28,March,2025,Friday,False,12,Afternoon,Medium,2.33,13.869802122168053,Weekday
ST217,Chennai,2025-03-21,Car,03:46:00,05:59:00,66.53,616.35,UPI,133.0,21,March,2025,Friday,False,3,Afternoon,High,2.22,9.264241695475725,Weekday
ST269,Jaipur,2025-02-12,Car,20:12:00,20:39:00,13.76,147.04,UPI,27.0,12,February,2025,Wednesday,False,20,Evening,Low,0.45,10.686046511627907,Weekday
ST183,Chennai,2024-09-07,Car,09:58:00,11:21:00,29.54,316.19,UPI,83.0,7,September,2024,Saturday,True,9,Morning,Medium,1.38,10.703791469194313,Weekend
ST161,Mumbai,2024-10-14,Truck,06:35:00,07:36:00,25.03,301.05,UPI,61.0,14,October,2024,Monday,False,6,Morning,Medium,1.02,12.027566919696364,Weekday
ST174,Mumbai,2024-08-11,Truck,00:46:00,01:59:00,41.39,506.77,Card,73.0,11,August,2024,Sunday,True,0,Afternoon,High,1.22,12.243778690504952,Weekend
ST205,Chennai,2024-05-11,Car,22:20:00,22:41:00,10.37,130.79,UPI,21.0,11,May,2024,Saturday,True,22,Night,Medium,0.35,12.612343297974927,Weekend
ST489,Indore,2024-09-23,Bus,17:12:00,17:38:00,15.88,218.68,Cash,26.0,23,September,2024,Monday,False,17,Evening,Low,0.43,13.770780856423174,Weekday
ST012,Indore,2025-10-30,Car,09:03:00,10:01:00,23.62,248.72,UPI,58.0,30,October,2025,Thursday,False,9,Morning,High,0.97,10.530059271803555,Weekday
ST010,Hyderabad,2024-03-28,Bike,09:46:00,10:54:00,30.81,293.2,UPI,68.0,28,March,2024,Thursday,False,9,Morning,Low,1.13,9.516390782213566,Weekday
ST447,Pune,2025-04-26,Truck,01:34:00,03:59:00,77.21,758.59,Card,145.0,26,April,2025,Saturday,True,1,Afternoon,High,2.42,9.825022665457844,Weekend
ST175,Indore,2024-04-27,Bus,14:25:00,16:30:00,46.02,663.9,Cash,125.0,27,April,2024,Saturday,True,14,Afternoon,High,2.08,14.426336375488916,Weekend
ST352,Bhopal,2025-02-27,Bike,08:38:00,10:32:00,67.46,839.27,UPI,114.0,27,February,2025,Thursday,False,8,Morning,Medium,1.9,12.441002075303885,Weekday
ST410,Delhi,2024-05-20,Bus,19:12:00,19:58:00,18.74,183.98,Cash,46.0,20,May,2024,Monday,False,19,Evening,Low,0.77,9.817502668089649,Weekday
ST334,Kolkata,2025-12-05,Bike,16:21:00,17:42:00,34.85,396.89,UPI,81.0,5,December,2025,Friday,False,16,Afternoon,Medium,1.35,11.388522238163556,Weekday
ST223,Jaipur,2024-06-11,Truck,21:21:00,23:29:00,53.21,719.62,UPI,128.0,11,June,2024,Tuesday,False,21,Night,Low,2.13,13.524149595940612,Weekday
ST233,Hyderabad,2025-11-22,Bike,00:42:00,02:53:00,76.65,990.0,Cash,131.0,22,November,2025,Saturday,True,0,Afternoon,High,2.18,12.915851272015654,Weekend
ST432,Indore,2025-07-20,Car,20:23:00,22:29:00,67.54,648.03,Card,126.0,20,July,2025,Sunday,True,20,Evening,Low,2.1,9.594758661533904,Weekend
ST217,Jaipur,2024-09-30,Truck,22:05:00,23:01:00,39.05,354.41,Card,56.0,30,September,2024,Monday,False,22,Night,High,0.93,9.075800256081948,Weekday
ST441,Bhopal,2025-09-10,Bus,10:50:00,13:02:00,47.58,529.92,Card,132.0,10,September,2025,Wednesday,False,10,Morning,High,2.2,11.137452711223203,Weekday
ST178,Indore,2025-08-03,Bike,19:17:00,20:08:00,28.69,364.37,UPI,51.0,3,August,2025,Sunday,True,19,Evening,Low,0.85,12.700243987452074,Weekend
ST238,Kolkata,2024-10-25,Bike,05:47:00,06:34:00,16.73,190.42,UPI,47.0,25,October,2024,Friday,False,5,Afternoon,Medium,0.78,11.381948595337716,Weekday
ST114,Hyderabad,2024-05-16,Car,10:39:00,11:45:00,42.36,563.88,Cash,66.0,16,May,2024,Thursday,False,10,Morning,Low,1.1,13.311614730878187,Weekday
ST276,Chennai,2024-09-04,Truck,08:45:00,09:52:00,25.38,330.91,Card,67.0,4,September,2024,Wednesday,False,8,Morning,Medium,1.12,13.038219070133966,Weekday
ST494,Pune,2024-12-28,Bus,08:20:00,09:29:00,30.77,349.8,Cash,69.0,28,December,2024,Saturday,True,8,Morning,Low,1.15,11.368215794605135,Weekend
ST250,Bhopal,2024-07-14,Truck,10:48:00,11:51:00,39.48,503.13,Card,63.0,14,July,2024,Sunday,True,10,Morning,High,1.05,12.743920972644379,Weekend
ST427,Jaipur,2025-01-14,Bus,13:41:00,14:21:00,20.02,242.26,Card,40.0,14,January,2025,Tuesday,False,13,Afternoon,Low,0.67,12.1008991008991,Weekday
ST117,Indore,2025-09-20,Car,09:48:00,12:02:00,71.39,770.82,Cash,134.0,20,September,2025,Saturday,True,9,Morning,High,2.23,10.797310547695757,Weekend
ST119,Ahmedabad,2024-10-30,Car,17:42:00,18:37:00,35.38,312.91,Cash,55.0,30,October,2024,Wednesday,False,17,Evening,High,0.92,8.844262295081966,Weekday
ST439,Bhopal,2025-05-25,Car,03:29:00,05:59:00,72.16,812.27,UPI,150.0,25,May,2025,Sunday,True,3,Afternoon,High,2.5,11.2565133037694,Weekend
